Identifiant ICAR;Code postal;Code rue;ICAR - Code rue RN;Code ins commune;Localité;Secteur Electoral;Nom rue;Année de dénomination;Nom rue Population;Code postal Homonyme2;Code rue Homonyme2;Rue nom Homonyme2;Code postal Homonyme3;Code rue Homonyme3;Rue nom Homonyme3;Code postal Homonyme4;Code rue Homonyme4;Rue nom Homonyme4;Collège communal;Conseil Communal;Nom rue RN;Type voirie;Rue dans Corbeille;Voirie Privée/Publique;Rue Régionale/Communale;Nom rue Cadastre;Rue en Majuscule;Nom rue en Minuscule;Mot clé;Code Ins Entité;Entité;Date données Population;Nombre Ménages;Nombre Habitants;Code rue - Nom de rue;Thématique;Localités;Zone(s) stationnement
7753275;5001;3228;3228;92010;BELGRADE;07;Chemin du Fontillois;;Chemin du Fontillois(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;CHEM DU FONTILLOIS;FONTILLOIS (Chemin du );Fontillois (Chemin du );Fontillois;92094;Namur;2023-05-07;6;12;3228-Chemin du Fontillois;Pas de renseignement;Belgrade;
7753994;5001;3270;3270;92010;BELGRADE;07;Rue des Forsythias;1980;Rue des Forsythias(BL)(AVANT 15.09.80 Rue de l' Europe);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES FORSYTHIAS;FORSYTHIAS (Rue des );Forsythias (Rue des );Forsythias;92094;Namur;2023-05-07;17;41;3270-Rue des Forsythias;Faune et Flore;Belgrade;
7754443;5020;5033;5033;92043;FLAWINNE;15;Rue Jean-Joseph Gaillard;;Rue Jean-Joseph Gaillard(FW);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R JEAN JOSEPH GAILLARD;GAILLARD (Rue Jean-Joseph );Gaillard (Rue Jean-Joseph );Gaillard;92094;Namur;2023-05-07;10;24;5033-Rue Jean-Joseph Gaillard;Nom propre (masculin);Flawinne;
7754394;5020;5035;5035;92043;FLAWINNE;15;Rue Georges Genot;;Rue Georges Genot(FW);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R GEORGES GENOT;GENOT (Rue Georges );Genot (Rue Georges );Genot;92094;Namur;2023-05-07;44;108;5035-Rue Georges Genot;Nom propre (masculin);Flawinne;
7754525;5020;5036;5036;92043;FLAWINNE;15;Rue Oscar Genot;;Rue Oscar Genot(FW);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R OSCAR GENOT;GENOT (Rue Oscar );Genot (Rue Oscar );Genot;92094;Namur;2023-05-07;91;233;5036-Rue Oscar Genot;Nom propre (masculin);Flawinne;
7753121;5001;3236;3236;92010;BELGRADE;07;Avenue Marcel Gourdin;;Avenue Marcel Gourdin(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;AV MARCEL GOURDIN;GOURDIN (Avenue Marcel );Gourdin (Avenue Marcel );Gourdin;92094;Namur;2023-05-07;32;91;3236-Avenue Marcel Gourdin;Nom propre (masculin);Belgrade;
7753357;5020;8109;8109;92123;TEMPLOUX;30;Comognes de Temploux;1979;Comognes de Temploux(TX)(AVANT 28.05.79 Rue des Comognes);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;COMOGNES DE TEMPLOUX;TEMPLOUX (Comognes de );Temploux (Comognes de );Temploux;92094;Namur;2023-05-07;15;42;8109-Comognes de Temploux;Géographie;Temploux;
7753956;5100;6938;6938;92095;NANINNE;25;Rue des Chicorées;;Rue des Chicorées(NN) n°1 à fin impairs;5100;9011;Rue des Chicorées(WD) n°2 à fin pairs;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES CHICOREES;CHICOREES (Rue des );Chicorées (Rue des );Chicorées;92094;Namur;2023-05-07;0;0;6938-Rue des Chicorées;Faune et Flore;Naninne;
7753956;5100;9011;9011;92136;WIERDE;33;Rue des Chicorées;;Rue des Chicorées(WD) n°2 à fin pairs;5100;6938;Rue des Chicorées(NN) n°1 à fin impairs;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES CHICOREES;CHICOREES (Rue des );Chicorées (Rue des );Chicorées;92094;Namur;2023-05-07;1;3;9011-Rue des Chicorées;Faune et Flore;Wierde;
7753358;5100;9013;9013;92136;WIERDE;33;Comognes de Wierde;1979;Comognes de Wierde(WD)(AVANT 28.05.79 Rue des Comognes);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;COMOGNES DE WIERDE;WIERDE (Comognes de );Wierde (Comognes de );Wierde;92094;Namur;2023-05-07;17;47;9013-Comognes de Wierde;Géographie;Wierde;
7753534;5101;4837;4837;92039;ERPENT;14;Place Notre-Dame de la Paix;;Place Notre-Dame de la Paix(EP);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;PL NOTRE-DAME DE LA PAIX;NOTRE-DAME DE LA PAIX (Place );Notre-Dame de la Paix (Place );Notre-Dame de la Paix;92094;Namur;2023-05-07;57;81;4837-Place Notre-Dame de la Paix;Culte;Erpent;
7754306;5101;4831;4831;92039;ERPENT;14;Rue du Tournoir;;Rue du Tournoir(EP);;;;;;;;;;;;;VOIRIE;;PRIVEE;COMMUNALE;R DU TOURNOIR;TOURNOIR (Rue du );Tournoir (Rue du );Tournoir;92094;Namur;2023-05-07;2;7;4831-Rue du Tournoir;Lieu-dit;Erpent;
7753046;5101;4834;4834;92039;ERPENT;14;Allée Verte;;Allée Verte(EP);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;AL VERTE;VERTE (Allée );Verte (Allée );Verte;92094;Namur;2023-05-07;21;69;4834-Allée Verte;Pas de renseignement;Erpent;
7753915;5004;3702;3702;92021;BOUGE;09;Rue des Anges;;Rue des Anges(BU);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES ANGES;ANGES (Rue des );Anges (Rue des );Anges;92094;Namur;2023-05-07;13;40;3702-Rue des Anges;Pas de renseignement;Bouge;
7753927;5004;3757;3757;92021;BOUGE;09;Rue des Bégonias;;Rue des Bégonias(BU);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES BEGONIAS;BEGONIAS (Rue des );Bégonias (Rue des );Bégonias;92094;Namur;2023-05-07;11;28;3757-Rue des Bégonias;Faune et Flore;Bouge;
7753085;5004;3712;3712;92021;BOUGE;09;Avenue des Champs Elysées;;Avenue des Champs Elysées(BU) n° 57 à 59 et 71 à fin impairs;5000;1808;Avenue des Champs Elysées(NR) n° 1 à 55 et 61 à 69 et 2 à fin(160);;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;AV DES CHAMPS ELYSEES;CHAMPS-ELYSEES (Avenue des );Champs-Elysées (Avenue des );Champs-Elysées;92094;Namur;2023-05-07;0;0;3712-Avenue des Champs Elysées;Géographie;Bouge;
7753951;5004;3713;3713;92021;BOUGE;09;Rue des Chardonnerets;;Rue des Chardonnerets(BU);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES CHARDONNERETS;CHARDONNERETS (Rue des );Chardonnerets (Rue des );Chardonnerets;92094;Namur;2023-05-07;40;83;3713-Rue des Chardonnerets;Faune et Flore;Bouge;
7754495;5004;3715;3715;92021;BOUGE;09;Rue Louis Delimoy;;Rue Louis Delimoy(BU);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R LOUIS DELIMOY;DELIMOY (Rue Louis );Delimoy (Rue Louis );Delimoy;92094;Namur;2023-05-07;46;95;3715-Rue Louis Delimoy;Nom propre (masculin);Bouge;
7754364;5004;3717;3717;92021;BOUGE;09;Rue Florent Delvaux;;Rue Florent Delvaux(BU);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R F.DELVAUX;DELVAUX (Rue Florent );Delvaux (Rue Florent );Delvaux;92094;Namur;2023-05-07;16;46;3717-Rue Florent Delvaux;Nom propre (masculin);Bouge;
7754161;5100;5834;5834;92067;JAMBES;20;Rue du Blé d'Or;1980;Rue du Blé d'Or(JB)(AVANT 15.09.80 Ptie Rue de Dave);;;;;;;;;;;;;VOIRIE;;PRIVEE;COMMUNALE;R DU BLE D OR;BLE D'OR (Rue du );Blé d'Or (Rue du );Blé d'Or;92094;Namur;2023-05-07;7;13;5834-Rue du Blé d'Or;Faune et Flore;Jambes;
7754634;5100;5602;5602;92067;JAMBES;18;Sentier de la Bouteille;;Sentier de la Bouteille(JB);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;SENT DE LA BOUTEILLE;BOUTEILLE (Sentier de la );Bouteille (Sentier de la );Bouteille;92094;Namur;2023-05-07;0;0;5602-Sentier de la Bouteille;Métiers;Jambes;
7753115;5100;5504;5504;92067;JAMBES;17;Avenue Gouverneur Bovesse;;Avenue Gouverneur Bovesse(JB);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;REGIONALE;AV GOUV.BOVESSE;BOVESSE (Avenue Gouverneur );Bovesse (Avenue Gouverneur );Bovesse;92094;Namur;2023-05-07;292;444;5504-Avenue Gouverneur Bovesse;Nom propre (masculin);Jambes;Rouge
7754499;5000;1273;1273;92094;NAMUR;02;Rue Lucien Namêche;;Rue Lucien Namêche(NR);;;;;;;;;;;;;VOIRIE;CORBEILLE;PUBLIQUE;REGIONALE;R LUCIEN NAMECHE;NAMECHE (Rue Lucien );Namêche (Rue Lucien );Namêche;92094;Namur;2023-05-07;139;188;1273-Rue Lucien Namêche;Nom propre (masculin);Namur;Rouge/Verte
7754518;5000;1038;1038;92094;NAMUR;01;Rue Nanon;;Rue Nanon(NR) n° 1 à 51 et 2 à 106;5002;7441;Rue Nanon(SS) n° 53 à fin et 108 à fin;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R NANON;NANON (Rue );Nanon (Rue );Nanon;92094;Namur;2023-05-07;85;163;1038-Rue Nanon;Pas de renseignement;Namur;Bleue
7753153;5000;1039;1039;92094;NAMUR;01;Boulevard du Nord;;Boulevard du Nord(NR);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;REGIONALE;BD DU NORD;NORD (Boulevard du );Nord (Boulevard du );Nord;92094;Namur;2023-05-07;87;149;1039-Boulevard du Nord;Géographie;Namur;Verte
7753071;5000;1421;1421;92094;NAMUR;03;Avenue de la Pairelle;;Avenue de la Pairelle(NR);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;AV DE LA PAIRELLE;PAIRELLE (Avenue de la );Pairelle (Avenue de la );Pairelle;92094;Namur;2023-05-07;228;352;1421-Avenue de la Pairelle;Lieu-dit;Namur;
7754594;5000;1422;1422;92094;NAMUR;03;Rue Théodore Baron;2002;Rue Théodore Baron(NR)(AVANT 18.12.01 Rue du Parc);;;;;;;;;;2001-12-18;;2002-06-11;VOIRIE;;PUBLIQUE;COMMUNALE;R THEODORE BARON;BARON (Rue Théodore );Baron (Rue Théodore );Baron;92094;Namur;2023-05-07;80;149;1422-Rue Théodore Baron;Nom propre (masculin);Namur;
7753535;5000;1280;1280;92094;NAMUR;02;Place Pied du Château;;Place Pied du Château(NR);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;PL PIED DU CHATEAU;PIED DU CHATEAU (Place );Pied du Château (Place );Pied du Château;92094;Namur;2023-05-07;0;0;1280-Place Pied du Château;Monument;Namur;
7754076;5000;1825;1825;92094;NAMUR;05;Rue des Pierres Blanches;1979;Rue des Pierres Blanches(NR)(AVANT 28.05.79 chemin de Belle Vue) n°29 à fin et 30 à fin;5000;3025;Rue des Pierres Blanches(BZ)(AVANT 28.05.79 chemin de Belle Vue) n°1 à 27 et 2 à 28;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;R DES PIERRES BLANCHES;PIERRES BLANCHES (Rue des );Pierres Blanches (Rue des );Pierres Blanches;92094;Namur;2023-05-07;2;5;1825-Rue des Pierres Blanches;Pas de renseignement;Namur;
7753375;5000;1411;1411;92094;NAMUR;03;Ecluse de la Plante;;Ecluse de la Plante(NR);;;;;;;;;;;;;HALAGE;;PUBLIQUE;REGIONALE;ECLUSE DE LA PLANTE;PLANTE (Ecluse de la );Plante (Ecluse de la );Plante;92094;Namur;2023-05-07;2;9;1411-Ecluse de la Plante;Monument;Namur;
7754277;5000;1283;1283;92094;NAMUR;02;Rue du Président;;Rue du Président(NR);;;;;;;;;;;;;VOIRIE;CORBEILLE;PUBLIQUE;COMMUNALE;R DU PRESIDENT;PRESIDENT (Rue du );Président (Rue du );Président;92094;Namur;2023-05-07;52;75;1283-Rue du Président;Métiers;Namur;
7754438;5020;5048;5048;92043;FLAWINNE;15;Rue Jean Maus;;Rue Jean Maus(FW);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R JEAN MAUS;MAUS (Rue Jean );Maus (Rue Jean );Maus;92094;Namur;2023-05-07;51;117;5048-Rue Jean Maus;Nom propre (masculin);Flawinne;
7754334;5020;5049;5049;92043;FLAWINNE;15;Rue Emile Mazy;;Rue Emile Mazy(FW);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R EMILE MAZY;MAZY (Rue Emile );Mazy (Rue Emile );Mazy;92094;Namur;2023-05-07;27;62;5049-Rue Emile Mazy;Nom propre (masculin);Flawinne;
7754048;5001;3249;3249;92010;BELGRADE;07;Rue des Millepertuis;;Rue des Millepertuis(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES MILLEPERTUIS;MILLEPERTUIS (Rue des );Millepertuis (Rue des );Millepertuis;92094;Namur;2023-05-07;14;32;3249-Rue des Millepertuis;Faune et Flore;Belgrade;
7753683;5020;5051;5051;92043;FLAWINNE;15;Rue Clément Noël;;Rue Clément Noël(FW);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R CLEMENT NOEL;NOEL (Rue Clément );Noël (Rue Clément );Noël;92094;Namur;2023-05-07;3;6;5051-Rue Clément Noël;Nom propre (masculin);Flawinne;
7753202;5001;3258;3258;92010;BELGRADE;07;Chemin de la Plaine;;Chemin de la Plaine(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;CHEM DE LA PLAINE;PLAINE (Chemin de la );Plaine (Chemin de la );Plaine;92094;Namur;2023-05-07;36;128;3258-Chemin de la Plaine;Topo;Belgrade;
7753118;5001;3259;3259;92010;BELGRADE;07;Avenue Jean Pochet;;Avenue Jean Pochet(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;REGIONALE;AV JEAN POCHET;POCHET (Avenue Jean );Pochet (Avenue Jean );Pochet;92094;Namur;2023-05-07;84;212;3259-Avenue Jean Pochet;Nom propre (masculin);Belgrade;
7754581;5001;3274;3274;92010;BELGRADE;07;Rue Salzinnes les Moulins;;Rue Salzinnes les Moulins(BL) n°340 à fin pairs;5000;1295;Rue Salzinnes les Moulins(NR) n° 1 à fin et 2 à 134 et 236 à 338;5002;7449;Rue Salzinnes les Moulins(SS) n°136 à 234 pairs;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R SALZINNES-LES-MOULINS;SALZINNES LES MOULINS (Rue );Salzinnes les Moulins (Rue );Salzinnes les Moulins;92094;Namur;2023-05-07;5;15;3274-Rue Salzinnes les Moulins;Lieu-dit;Belgrade;
7753236;5020;8139;8139;92123;TEMPLOUX;30;Chemin des Burnes;;Chemin des Burnes(TX);5020;7944;Chemin des Burnes(SL);;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;CHEM DES BURNES;BURNES (Chemin des );Burnes (Chemin des );Burnes;92094;Namur;2023-05-07;8;13;8139-Chemin des Burnes;Pas de renseignement;Temploux;
7754557;5020;7905;7905;92120;SUARLEE;29;Rue Roger Carlier;;Rue Roger Carlier(SL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R R.CARLIER;CARLIER (Rue Roger );Carlier (Rue Roger );Carlier;92094;Namur;2023-05-07;8;14;7905-Rue Roger Carlier;Nom propre (masculin);Suarlée;
7753161;5020;8107;8107;92123;TEMPLOUX;30;Carrefour du 8ème Zouaves;;Carrefour du 8ème Zouaves(TX);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;CARREFOUR DU 8E ZOUAVE;ZOUAVES (Carrefour du 8ème );Zouaves (Carrefour du 8ème );Zouaves;92094;Namur;2023-05-07;0;0;8107-Carrefour du 8ème Zouaves;Militaire;Temploux;
7754414;5101;4815;4815;92039;ERPENT;14;Rue Haymont;;Rue Haymont(EP);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R HAYMONT;HAYMONT (Rue );Haymont (Rue );Haymont;92094;Namur;2023-05-07;29;85;4815-Rue Haymont;Pas de renseignement;Erpent;
7753823;5020;8136;8136;92123;TEMPLOUX;30;Rue de la Vannerie;1979;Rue de la Vannerie(TX)(AVANT 28.05.79 Rue des Aubépines);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;R DE LA VANNERIE;VANNERIE (Rue de la );Vannerie (Rue de la );Vannerie;92094;Namur;2023-05-07;13;39;8136-Rue de la Vannerie;Métiers;Temploux;
7754611;5020;8137;8137;92123;TEMPLOUX;30;Rue Visart de Bocarmé;;Rue Visart de Bocarmé(TX);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R VISART DE BOCARME;VISART DE BOCARME (Rue );Visart de Bocarmé (Rue );Visart de Bocarmé;92094;Namur;2023-05-07;14;32;8137-Rue Visart de Bocarmé;Nom propre (masculin);Temploux;
7753604;5001;3202;3202;92010;BELGRADE;07;Rue Aimé Arnould;;Rue Aimé Arnould(BL) n°2 à fin pairs;5020;5003;Rue Aimé Arnould(BL) n°1 à fin impairs;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R AIME ARNOULD;ARNOULD (Rue Aimé );Arnould (Rue Aimé );Arnould;92094;Namur;2023-05-07;21;50;3202-Rue Aimé Arnould;Nom propre (masculin);Belgrade;
7754445;5020;5004;5004;92043;FLAWINNE;15;Rue Joseph Arnould;;Rue Joseph Arnould(FW);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R J.ARNOULD;ARNOULD (Rue Joseph );Arnould (Rue Joseph );Arnould;92094;Namur;2023-05-07;35;95;5004-Rue Joseph Arnould;Nom propre (masculin);Flawinne;
7753836;5020;5005;5005;92043;FLAWINNE;15;Rue de l'Aurzie;1979;Rue de l'Aurzie(FW)(AVANT 28.05.79 Rue du Crestia);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;R DE L AURZIE;AURZIE (Rue de l' );Aurzie (Rue de l' );Aurzie;92094;Namur;2023-05-07;12;26;5005-Rue de l'Aurzie;Pas de renseignement;Flawinne;
7753924;5001;3204;3204;92010;BELGRADE;07;Rue des Balsamines;;Rue des Balsamines(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES BALSAMINES;BALSAMINES (Rue des );Balsamines (Rue des );Balsamines;92094;Namur;2023-05-07;39;95;3204-Rue des Balsamines;Faune et Flore;Belgrade;
7753728;5001;3205;3205;92010;BELGRADE;07;Rue de la Basse Sambre;;Rue de la Basse Sambre(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DE LA BASSE SAMBRE;BASSE SAMBRE (Rue de la );Basse Sambre (Rue de la );Basse Sambre;92094;Namur;2023-05-07;31;74;3205-Rue de la Basse Sambre;Géographie;Belgrade;
7754287;5020;8506;8506;92128;VEDRIN;31;Rue du Réservoir;;Rue du Réservoir(VD) n°47 à fin et 2 à fin;5002;7446;Rue du Réservoir(SS) n°11 à 45 impairs;5000;1051;Rue du Réservoir(NR)(AVANT 12.05.97 Rue du Réservoir) n°1 à 9 impairs;;;;;;;VOIRIE;;PRIVEE;COMMUNALE;R DU RESERVOIR;RESERVOIR (Rue du );Réservoir (Rue du );Réservoir;92094;Namur;2023-05-07;9;20;8506-Rue du Réservoir;Monument;Vedrin;
7754556;5020;8507;8507;92128;VEDRIN;31;Rue Rinchard;;Rue Rinchard(VD);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R RINCHARD;RINCHARD (Rue );Rinchard (Rue );Rinchard;92094;Namur;2023-05-07;3;6;8507-Rue Rinchard;Nom propre (masculin);Vedrin;
7753524;5020;8325;8325;92128;VEDRIN;31;Place José Romain;;Place José Romain(VD);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;PL J.ROMAIN;ROMAIN (Place José );Romain (Place José );Romain;92094;Namur;2023-05-07;7;15;8325-Place José Romain;Nom propre (masculin);Vedrin;
7753809;5020;8509;8509;92128;VEDRIN;31;Rue de la Rose des Vents;1979;Rue de la Rose des Vents(VD)(AVANT 28.05.79 Rue Jean Maus);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;R DE LA ROSE DES VENTS;ROSE DES VENTS (Rue de la );Rose des Vents (Rue de la );Vents;92094;Namur;2023-05-07;34;88;8509-Rue de la Rose des Vents;Pas de renseignement;Vedrin;
7754105;5020;8510;8510;92128;VEDRIN;31;Rue des Roses Trémières;1979;Rue des Roses Trémières(VD)(AVANT 28.05.79 Avenue des Roses);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;R DES ROSES TREMIERES;ROSES TREMIERES (Rue des );Roses Trémières (Rue des );Roses Trémières;92094;Namur;2023-05-07;35;72;8510-Rue des Roses Trémières;Faune et Flore;Vedrin;
7754562;5020;8511;8511;92128;VEDRIN;31;Rue Sainfoin;;Rue Sainfoin(VD);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DU SAINFOIN;SAINFOIN (Rue );Sainfoin (Rue );Sainfoin;92094;Namur;2023-05-07;14;28;8511-Rue Sainfoin;Faune et Flore;Vedrin;
7754110;5020;8326;8326;92128;VEDRIN;31;Rue des Sansonnets;1979;Rue des Sansonnets(VD)(AVANT 28.05.79 Rue des Pinsons);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;R DES SANSONNETS;SANSONNETS (Rue des );Sansonnets (Rue des );Sansonnets;92094;Namur;2023-05-07;15;27;8326-Rue des Sansonnets;Faune et Flore;Vedrin;
7753540;5020;8512;8512;92128;VEDRIN;31;Place Vicaire Edmond Servais;;Place Vicaire Edmond Servais(VD);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;PL VICAIRE E.SERVAIS;SERVAIS (Place Vicaire Edmond );Servais (Place Vicaire Edmond );Servais;92094;Namur;2023-05-07;5;11;8512-Place Vicaire Edmond Servais;Nom propre (masculin);Vedrin;
7754349;5020;8516;8516;92128;VEDRIN;31;Rue Félicien Terwagne;;Rue Félicien Terwagne(VD);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R F.TERWAGNE;TERWAGNE (Rue Félicien );Terwagne (Rue Félicien );Terwagne;92094;Namur;2023-05-07;45;121;8516-Rue Félicien Terwagne;Nom propre (masculin);Vedrin;
7753063;5020;8478;8478;92128;VEDRIN;31;Avenue Constant De Montpellier;1979;Avenue Constant De Montpellier(VD)(AVANT 28.05.79 Avenue du Parc);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;AV C.DE MONTPELLIER;DE MONTPELLIER (Avenue Constant );De Montpellier (Avenue Constant );De Montpellier;92094;Namur;2023-05-07;16;40;8478-Avenue Constant De Montpellier;Nom propre (masculin);Vedrin;
7753385;5020;8480;8480;92128;VEDRIN;31;Fond de Champion;1979;Fond de Champion(VD)(AVANT 28.05.79 Rue Fond de Champion);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;FOND DE CHAMPION;FOND DE CHAMPION;Fond de Champion;Fond de Champion;92094;Namur;2023-05-07;15;38;8480-Fond de Champion;Géographie;Vedrin;
7753388;5020;8315;8315;92128;VEDRIN;31;Fond des Rosiats;1979;Fond des Rosiats(VD)(AVANT 28.05.79 Ptie Rue Frères Biéva);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PRIVEE;COMMUNALE;FOND DES ROSIATS;FOND DES ROSIATS;Fond des Rosiats;Fond des Rosiats;92094;Namur;2023-05-07;9;30;8315-Fond des Rosiats;Pas de renseignement;Vedrin;
7754416;5020;8316;8316;92128;VEDRIN;31;Rue Hector Fontaine;;Rue Hector Fontaine(VD) n°1 à 57 et 2 à 48;5020;4032;Rue Hector Fontaine(CH) n°59 à fin et 50 à fin;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R H.FONTAINE;FONTAINE (Rue Hector );Fontaine (Rue Hector );Fontaine;92094;Namur;2023-05-07;37;88;8316-Rue Hector Fontaine;Nom propre (masculin);Vedrin;
7754375;5020;8481;8481;92128;VEDRIN;31;Rue Fort Saint-Antoine;;Rue Fort Saint-Antoine(VD) n°65 à fin impairs;5000;1023;Rue Fort Saint-Antoine(NR) n°1 à 63 et 2 à fin;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R FORT ST-ANTOINE;FORT SAINT-ANTOINE (Rue );Fort Saint-Antoine (Rue );Fort Saint-Antoine;92094;Namur;2023-05-07;2;3;8481-Rue Fort Saint-Antoine;Militaire;Vedrin;
7754407;5020;8318;8318;92128;VEDRIN;31;Rue Guyaux;;Rue Guyaux(VD);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R GUYAUX;GUYAUX (Rue );Guyaux (Rue );Guyaux;92094;Namur;2023-05-07;32;61;8318-Rue Guyaux;Pas de renseignement;Vedrin;
7753780;5020;8489;8489;92128;VEDRIN;31;Rue de la Keuture;1979;Rue de la Keuture(VD)(AVANT 28.05.79 Rue de la Gare);;;;;;;;;;1979-05-28;1979-05-28;1979-05-28;VOIRIE;;PUBLIQUE;COMMUNALE;R DE LA KEUTURE;KEUTURE (Rue de la );Keuture (Rue de la );Keuture;92094;Namur;2023-05-07;31;83;8489-Rue de la Keuture;Pas de renseignement;Vedrin;
7754333;5020;8494;8494;92128;VEDRIN;31;Rue Emile Marnach;;Rue Emile Marnach(VD);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R E.MARNACH;MARNACH (Rue Emile );Marnach (Rue Emile );Marnach;92094;Namur;2023-05-07;21;45;8494-Rue Emile Marnach;Nom propre (masculin);Vedrin;
7753733;5001;3210;3210;92010;BELGRADE;07;Rue de la Boverie;;Rue de la Boverie(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DE LA BOVERIE;BOVERIE (Rue de la );Boverie (Rue de la );Boverie;92094;Namur;2023-05-07;43;99;3210-Rue de la Boverie;Géographie;Belgrade;
7753944;5001;3211;3211;92010;BELGRADE;07;Rue des Campanules;;Rue des Campanules(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DES CAMPANULES;CAMPANULES (Rue des );Campanules (Rue des );Campanules;92094;Namur;2023-05-07;1;2;3211-Rue des Campanules;Faune et Flore;Belgrade;
7754183;5001;3213;3213;92010;BELGRADE;07;Rue du Chêne-vert;;Rue du Chêne-vert(BL);;;;;;;;;;;;;VOIRIE;;PUBLIQUE;COMMUNALE;R DU CHENE VERT;CHENE-VERT (Rue du );Chêne-vert (Rue du );Chêne-vert;92094;Namur;2023-05-07;17;42;3213-Rue du Chêne-vert;Faune et Flore;Belgrade;
